File #,Action Date,Title,Vote
210004,2/2/2021,"Ordinance authorizing settlement of the lawsuit filed by Sibyl Moore, Charlene Roberts, Antonio Rucker, and Thomas Anderson against the City and County of San Francisco for $1,200,000; the lawsuit was filed on June 28, 2019, in San Francisco Superior Court, Case No. CGC-19-577141; entitled Sibyl Moore, et al. v. City and County of San Francisco, et al.; the lawsuit involves the alleged wrongful death of Ruby Anderson, Plaintiffs’ mother, who was a resident of the Residential Care for the Elderly (RCFE) located at the San Francisco Behavioral Health Center (BHC).",Aye
210005,2/2/2021,"Resolution approving the settlement of the unlitigated claim filed by Special Situations Investing Group II, LLC against the City and County of San Francisco for $45,539; the claim was filed on July 27, 2020; the claim involves an alleged overpayment of real property transfer taxes.",Aye
210006,2/2/2021,"Resolution approving the settlement of the unlitigated claim filed by Chyna Miller against the City and County of San Francisco for $150,000; the claim was filed on October 8, 2018; the claim involves an allegation of civil rights violation by a Human Services Agency contractor; additional material terms of the settlement are that the contractor’s insurer will pay $450,000.",Aye
210085,2/2/2021,"Resolution urging the National Park Service to work with the community and stakeholders to establish an immediate interim activation for the Cliff House, consistent with its historic use, while the competitive process for a long-term tenant is underway, and to maintain and protect the integrity of the vacant buildings and surrounding area.",Aye
210086,2/2/2021,"Resolution urging the California Air Resources Board, state agencies, and state legislature to support electric vehicle adoption in municipalities across California by swiftly implementing the objectives set out by Governor Newsom's Executive Order N-79-20; increasing funding for clean transportation programs and subsidy programs for low-income buyers; developing a state and regional public electric vehicle charging network; and identifying funds to support the conversion to electric fleets by transit operators.",Aye
210091,2/2/2021,"Resolution supporting California State Senate Bill No. 221, introduced on January 14, 2021, by Senator Scott Wiener (SD-11), which would require health plans and insurers to provide patients with timely follow-up care for mental health issues and substance use disorders.",Aye
210092,2/2/2021,"Motion scheduling the Board of Supervisors to sit as a Committee of the Whole, acting in its capacity as the Successor Agency to the former Redevelopment Agency of the City and County of San Francisco, on March 2, 2021, at 3:00 p.m., to hold a public hearing to conditionally consent to the provisions of a variation decision by the Commission on Community Investment and Infrastructure, modifying the on-site affordable housing requirement for 542-550 Howard Street (Transbay Parcel F), Assessor’s Parcel Block No. 3721, Lot Nos. 016, 135, 136, and 138, consisting of four parcels located on the nor",Aye
201392,1/27/2021,"Resolution declaring the intent of the City and County of San Francisco (“City”) to reimburse certain expenditures from proceeds of future bonded indebtedness; authorizing the Director of the Mayor’s Office of Housing and Community Development (“Director”) to submit an application and related documents to the California Debt Limit Allocation Committee (“CDLAC”) to permit the issuance of residential mortgage revenue bonds in an aggregate principal amount not to exceed $90,000,000 for 1151 Fairfax Avenue and 112 Middle Point Road; authorizing and directing the Director to direct the Controller’s",Aye
201393,1/27/2021,"Resolution declaring the intent of the City and County of San Francisco (“City”) to reimburse certain expenditures from proceeds of future bonded indebtedness in an aggregate principal amount not to exceed $150,000,000; authorizing the Director of the Mayor’s Office of Housing and Community Development (“Director”) to submit an application and related documents to the California Debt Limit Allocation Committee (“CDLAC”) to permit the issuance of residential mortgage revenue bonds in an aggregate principal amount not to exceed $150,000,000 for 1801-25th Street (San Francisco, California 94107);",Aye
210033,1/27/2021,"Resolution declaring the intent of the City and County of San Francisco (“City”) to reimburse certain expenditures from proceeds of future bonded indebtedness in an aggregate principal amount not to exceed $108,000,000; authorizing the Director of the Mayor’s Office of Housing and Community Development (“Director”) to submit an application and related documents to the California Debt Limit Allocation Committee (“CDLAC”) to permit the issuance of residential mortgage revenue bonds in an aggregate principal amount not to exceed $108,000,000 for 1360-43rd Avenue (Shirley Chisholm Village); author",Aye
201344,1/27/2021,Ordinance authorizing the Public Utilities Commission to become a member of a Joint Powers Authority consisting of Community Choice Aggregators for the purpose of joint purchases of electricity and related products and services; and authorizing deviations from certain otherwise applicable contract requirements in the Administrative Code and the Environment Code for purchases that do not otherwise require Board approval.,Aye
201343,1/27/2021,Ordinance exempting from requirements of the Administrative Code and the Environment Code the Reimbursable Agreement between the San Francisco International Airport and the Federal Aviation Administration for services to commission a Ground Based Augmentation System at the Airport; and affirming the Planning Department’s determination under the California Environmental Quality Act.,Aye
201348,1/27/2021,"Resolution approving Amendment No. 2 to the International Terminal Duty Free and Luxury Store Lease No. 17-0303 between DFS Group, L.P. and the City and County of San Francisco, acting by and through its Airport Commission, which continues the temporary modified percentage rent structure to 33% of sales through the earlier to occur of December 31, 2023, or the reinstatement of the minimum annual guarantee of $42,000,000 contingent upon completion of certain construction projects by December 31, 2021, with no change to the 14-year term, to commence upon approval by the Board of Supervisors.",Aye
